event_id,user_id,event_name,event_timestamp
E0010446,U02852,purchase,2025-01-16 19:19:00
E0010447,U02853,landing_page,2025-05-23 10:00:00
E0010448,U02853,signup,2025-05-23 10:05:00
E0010449,U02853,email_verified,2025-05-23 10:14:00
E0010450,U02853,onboarding_start,2025-05-23 10:27:00
E0010451,U02853,onboarding_end,2025-05-23 10:39:00
E0010452,U02854,landing_page,2025-06-01 19:00:00
E0010453,U02854,signup,2025-06-01 19:04:00
E0010454,U02854,email_verified,2025-06-01 19:11:00
E0010455,U02854,onboarding_start,2025-06-01 19:23:00
E0010456,U02855,landing_page,2025-02-14 14:00:00
E0010457,U02855,signup,2025-02-14 14:02:00
E0010458,U02855,email_verified,2025-02-14 14:12:00
E0010459,U02855,onboarding_start,2025-02-14 14:23:00
E0010460,U02855,onboarding_end,2025-02-14 15:17:00
E0010461,U02855,purchase,2025-02-14 15:58:00
E0010462,U02856,landing_page,2025-06-10 19:00:00
E0010463,U02856,signup,2025-06-10 19:02:00
E0010464,U02856,email_verified,2025-06-10 19:11:00
E0010465,U02856,onboarding_start,2025-06-10 19:16:00
E0010466,U02857,landing_page,2025-06-23 14:00:00
E0010467,U02857,signup,2025-06-23 14:03:00
E0010468,U02857,email_verified,2025-06-23 14:09:00
E0010469,U02857,onboarding_start,2025-06-23 14:14:00
E0010470,U02858,landing_page,2025-04-20 09:00:00
E0010471,U02858,signup,2025-04-20 09:17:00
E0010472,U02859,landing_page,2025-05-23 15:00:00
E0010473,U02859,signup,2025-05-23 15:09:00
E0010474,U02859,email_verified,2025-05-23 15:15:00
E0010475,U02860,landing_page,2025-05-07 08:00:00
E0010476,U02860,signup,2025-05-07 08:19:00
E0010477,U02860,email_verified,2025-05-07 08:25:00
E0010478,U02860,onboarding_start,2025-05-07 08:29:00
E0010479,U02860,onboarding_end,2025-05-07 09:12:00
E0010480,U02860,purchase,2025-05-07 10:59:00
E0010481,U02861,landing_page,2025-01-13 09:00:00
E0010482,U02862,landing_page,2025-03-30 17:00:00
E0010483,U02862,signup,2025-03-30 17:10:00
E0010484,U02862,email_verified,2025-03-30 17:15:00
E0010485,U02862,onboarding_start,2025-03-30 17:30:00
E0010486,U02862,onboarding_end,2025-03-30 18:18:00
E0010487,U02862,purchase,2025-03-30 19:46:00
E0010488,U02863,landing_page,2025-06-14 14:00:00
E0010489,U02863,signup,2025-06-14 14:14:00
E0010490,U02863,email_verified,2025-06-14 14:24:00
E0010491,U02863,onboarding_start,2025-06-14 14:31:00
E0010492,U02863,onboarding_end,2025-06-14 14:56:00
E0010493,U02863,purchase,2025-06-14 16:39:00
E0010494,U02864,landing_page,2025-06-21 18:00:00
E0010495,U02864,signup,2025-06-21 18:18:00
E0010496,U02864,email_verified,2025-06-21 18:21:00
E0010497,U02865,landing_page,2025-04-08 11:00:00
E0010498,U02865,signup,2025-04-08 11:14:00
E0010499,U02865,email_verified,2025-04-08 11:21:00
E0010500,U02866,landing_page,2025-05-15 14:00:00
E0010501,U02867,landing_page,2025-03-23 15:00:00
E0010502,U02867,signup,2025-03-23 15:02:00
E0010503,U02867,email_verified,2025-03-23 15:10:00
E0010504,U02867,onboarding_start,2025-03-23 15:12:00
E0010505,U02867,onboarding_end,2025-03-23 15:55:00
E0010506,U02867,purchase,2025-03-23 16:41:00
E0010507,U02868,landing_page,2025-06-28 08:00:00
E0010508,U02868,signup,2025-06-28 08:06:00
E0010509,U02868,email_verified,2025-06-28 08:11:00
E0010510,U02868,onboarding_start,2025-06-28 08:13:00
E0010511,U02868,onboarding_end,2025-06-28 09:13:00
E0010512,U02868,purchase,2025-06-28 10:11:00
E0010513,U02869,landing_page,2025-04-17 10:00:00
E0010514,U02869,signup,2025-04-17 10:08:00
E0010515,U02869,email_verified,2025-04-17 10:09:00
E0010516,U02869,onboarding_start,2025-04-17 10:20:00
E0010517,U02869,onboarding_end,2025-04-17 10:59:00
E0010518,U02869,purchase,2025-04-17 11:21:00
E0010519,U02870,landing_page,2025-04-15 18:00:00
E0010520,U02870,signup,2025-04-15 18:05:00
E0010521,U02870,email_verified,2025-04-15 18:10:00
E0010522,U02870,onboarding_start,2025-04-15 18:12:00
E0010523,U02871,landing_page,2025-02-08 16:00:00
E0010524,U02871,signup,2025-02-08 16:08:00
E0010525,U02871,email_verified,2025-02-08 16:15:00
E0010526,U02871,onboarding_start,2025-02-08 16:16:00
E0010527,U02872,landing_page,2025-03-18 14:00:00
E0010528,U02872,signup,2025-03-18 14:19:00
E0010529,U02873,landing_page,2025-04-07 14:00:00
E0010530,U02873,signup,2025-04-07 14:17:00
E0010531,U02874,landing_page,2025-02-17 11:00:00
E0010532,U02874,signup,2025-02-17 11:19:00
E0010533,U02874,email_verified,2025-02-17 11:23:00
E0010534,U02874,onboarding_start,2025-02-17 11:28:00
E0010535,U02874,onboarding_end,2025-02-17 12:09:00
E0010536,U02875,landing_page,2025-05-18 18:00:00
E0010537,U02875,signup,2025-05-18 18:09:00
E0010538,U02875,email_verified,2025-05-18 18:11:00
E0010539,U02876,landing_page,2025-05-02 17:00:00
E0010540,U02877,landing_page,2025-03-03 19:00:00
E0010541,U02878,landing_page,2025-02-27 20:00:00
E0010542,U02879,landing_page,2025-03-18 17:00:00
E0010543,U02879,signup,2025-03-18 17:07:00
E0010544,U02879,email_verified,2025-03-18 17:08:00
E0010545,U02879,onboarding_start,2025-03-18 17:18:00
E0010546,U02879,onboarding_end,2025-03-18 17:32:00
E0010547,U02879,purchase,2025-03-18 18:15:00
E0010548,U02880,landing_page,2025-02-06 08:00:00
E0010549,U02880,signup,2025-02-06 08:06:00
E0010550,U02880,email_verified,2025-02-06 08:08:00
E0010551,U02880,onboarding_start,2025-02-06 08:11:00
E0010552,U02880,onboarding_end,2025-02-06 08:31:00
E0010553,U02880,purchase,2025-02-06 08:56:00
E0010554,U02881,landing_page,2025-04-29 16:00:00
E0010555,U02881,signup,2025-04-29 16:04:00
E0010556,U02881,email_verified,2025-04-29 16:12:00
E0010557,U02881,onboarding_start,2025-04-29 16:25:00
E0010558,U02882,landing_page,2025-01-15 14:00:00
E0010559,U02882,signup,2025-01-15 14:17:00
E0010560,U02882,email_verified,2025-01-15 14:25:00
E0010561,U02882,onboarding_start,2025-01-15 14:37:00
E0010562,U02883,landing_page,2025-05-24 19:00:00
E0010563,U02883,signup,2025-05-24 19:10:00
E0010564,U02883,email_verified,2025-05-24 19:18:00
E0010565,U02884,landing_page,2025-04-16 17:00:00
E0010566,U02884,signup,2025-04-16 17:03:00
E0010567,U02884,email_verified,2025-04-16 17:06:00
E0010568,U02884,onboarding_start,2025-04-16 17:08:00
E0010569,U02884,onboarding_end,2025-04-16 17:52:00
E0010570,U02885,landing_page,2025-04-17 20:00:00
E0010571,U02885,signup,2025-04-17 20:15:00
E0010572,U02885,email_verified,2025-04-17 20:17:00
E0010573,U02885,onboarding_start,2025-04-17 20:26:00
E0010574,U02886,landing_page,2025-05-23 08:00:00
E0010575,U02886,signup,2025-05-23 08:17:00
E0010576,U02886,email_verified,2025-05-23 08:23:00
E0010577,U02886,onboarding_start,2025-05-23 08:27:00
E0010578,U02886,onboarding_end,2025-05-23 09:03:00
E0010579,U02886,purchase,2025-05-23 09:25:00
E0010580,U02887,landing_page,2025-05-16 10:00:00
E0010581,U02887,signup,2025-05-16 10:13:00
E0010582,U02887,email_verified,2025-05-16 10:21:00
E0010583,U02888,landing_page,2025-02-04 19:00:00
E0010584,U02889,landing_page,2025-04-10 14:00:00
E0010585,U02889,signup,2025-04-10 14:11:00
E0010586,U02889,email_verified,2025-04-10 14:15:00
E0010587,U02889,onboarding_start,2025-04-10 14:24:00
E0010588,U02889,onboarding_end,2025-04-10 14:39:00
E0010589,U02890,landing_page,2025-03-04 11:00:00
E0010590,U02890,signup,2025-03-04 11:20:00
E0010591,U02890,email_verified,2025-03-04 11:30:00
E0010592,U02890,onboarding_start,2025-03-04 11:39:00
E0010593,U02891,landing_page,2025-03-07 10:00:00
E0010594,U02891,signup,2025-03-07 10:05:00
E0010595,U02891,email_verified,2025-03-07 10:06:00
E0010596,U02891,onboarding_start,2025-03-07 10:13:00
E0010597,U02892,landing_page,2025-02-22 13:00:00
E0010598,U02892,signup,2025-02-22 13:07:00
E0010599,U02892,email_verified,2025-02-22 13:11:00
E0010600,U02893,landing_page,2025-03-26 19:00:00
E0010601,U02893,signup,2025-03-26 19:05:00
E0010602,U02893,email_verified,2025-03-26 19:09:00
E0010603,U02893,onboarding_start,2025-03-26 19:19:00
E0010604,U02894,landing_page,2025-06-15 13:00:00
E0010605,U02894,signup,2025-06-15 13:03:00
E0010606,U02894,email_verified,2025-06-15 13:04:00
E0010607,U02894,onboarding_start,2025-06-15 13:14:00
E0010608,U02895,landing_page,2025-01-21 11:00:00
E0010609,U02895,signup,2025-01-21 11:07:00
E0010610,U02895,email_verified,2025-01-21 11:12:00
E0010611,U02895,onboarding_start,2025-01-21 11:25:00
E0010612,U02895,onboarding_end,2025-01-21 11:49:00
E0010613,U02895,purchase,2025-01-21 12:52:00
E0010614,U02896,landing_page,2025-04-26 11:00:00
E0010615,U02896,signup,2025-04-26 11:20:00
E0010616,U02896,email_verified,2025-04-26 11:22:00
E0010617,U02896,onboarding_start,2025-04-26 11:36:00
E0010618,U02896,onboarding_end,2025-04-26 12:32:00
E0010619,U02896,purchase,2025-04-26 14:02:00
E0010620,U02897,landing_page,2025-04-05 10:00:00
E0010621,U02897,signup,2025-04-05 10:12:00
E0010622,U02897,email_verified,2025-04-05 10:18:00
E0010623,U02897,onboarding_start,2025-04-05 10:31:00
E0010624,U02897,onboarding_end,2025-04-05 11:19:00
E0010625,U02898,landing_page,2025-01-24 10:00:00
E0010626,U02898,signup,2025-01-24 10:04:00
E0010627,U02898,email_verified,2025-01-24 10:09:00
E0010628,U02899,landing_page,2025-05-18 14:00:00
E0010629,U02900,landing_page,2025-02-18 09:00:00
E0010630,U02900,signup,2025-02-18 09:07:00
E0010631,U02900,email_verified,2025-02-18 09:14:00
E0010632,U02901,landing_page,2025-01-14 09:00:00
E0010633,U02901,signup,2025-01-14 09:14:00
E0010634,U02901,email_verified,2025-01-14 09:24:00
E0010635,U02901,onboarding_start,2025-01-14 09:29:00
E0010636,U02901,onboarding_end,2025-01-14 09:52:00
E0010637,U02902,landing_page,2025-03-10 16:00:00
E0010638,U02902,signup,2025-03-10 16:09:00
E0010639,U02902,email_verified,2025-03-10 16:16:00
E0010640,U02902,onboarding_start,2025-03-10 16:17:00
E0010641,U02903,landing_page,2025-04-07 08:00:00
E0010642,U02904,landing_page,2025-06-22 20:00:00
E0010643,U02904,signup,2025-06-22 20:14:00
E0010644,U02904,email_verified,2025-06-22 20:20:00
E0010645,U02905,landing_page,2025-06-04 17:00:00
E0010646,U02905,signup,2025-06-04 17:20:00
E0010647,U02905,email_verified,2025-06-04 17:25:00
E0010648,U02905,onboarding_start,2025-06-04 17:38:00
E0010649,U02905,onboarding_end,2025-06-04 18:17:00
E0010650,U02905,purchase,2025-06-04 19:02:00
E0010651,U02906,landing_page,2025-06-04 19:00:00
E0010652,U02906,signup,2025-06-04 19:07:00
E0010653,U02906,email_verified,2025-06-04 19:15:00
E0010654,U02906,onboarding_start,2025-06-04 19:28:00
E0010655,U02907,landing_page,2025-01-11 13:00:00
E0010656,U02907,signup,2025-01-11 13:04:00
E0010657,U02907,email_verified,2025-01-11 13:13:00
E0010658,U02907,onboarding_start,2025-01-11 13:28:00
E0010659,U02907,onboarding_end,2025-01-11 14:17:00
E0010660,U02907,purchase,2025-01-11 15:21:00
E0010661,U02908,landing_page,2025-01-19 15:00:00
E0010662,U02908,signup,2025-01-19 15:06:00
E0010663,U02908,email_verified,2025-01-19 15:10:00
E0010664,U02909,landing_page,2025-02-18 08:00:00
E0010665,U02909,signup,2025-02-18 08:07:00
E0010666,U02909,email_verified,2025-02-18 08:10:00
E0010667,U02909,onboarding_start,2025-02-18 08:22:00
E0010668,U02910,landing_page,2025-05-31 12:00:00
E0010669,U02910,signup,2025-05-31 12:18:00
E0010670,U02910,email_verified,2025-05-31 12:22:00
E0010671,U02911,landing_page,2025-06-21 08:00:00
E0010672,U02911,signup,2025-06-21 08:09:00
E0010673,U02911,email_verified,2025-06-21 08:13:00
E0010674,U02911,onboarding_start,2025-06-21 08:18:00
E0010675,U02912,landing_page,2025-05-24 09:00:00
E0010676,U02913,landing_page,2025-02-25 09:00:00
E0010677,U02913,signup,2025-02-25 09:11:00
E0010678,U02913,email_verified,2025-02-25 09:14:00
E0010679,U02913,onboarding_start,2025-02-25 09:23:00
E0010680,U02914,landing_page,2025-05-03 12:00:00
E0010681,U02914,signup,2025-05-03 12:02:00
E0010682,U02914,email_verified,2025-05-03 12:07:00
E0010683,U02914,onboarding_start,2025-05-03 12:21:00
E0010684,U02915,landing_page,2025-02-23 08:00:00
E0010685,U02915,signup,2025-02-23 08:11:00
E0010686,U02915,email_verified,2025-02-23 08:17:00
E0010687,U02916,landing_page,2025-03-27 09:00:00
E0010688,U02916,signup,2025-03-27 09:18:00
E0010689,U02916,email_verified,2025-03-27 09:20:00
E0010690,U02917,landing_page,2025-03-19 14:00:00
E0010691,U02918,landing_page,2025-01-04 08:00:00
E0010692,U02918,signup,2025-01-04 08:20:00
E0010693,U02918,email_verified,2025-01-04 08:25:00
E0010694,U02918,onboarding_start,2025-01-04 08:29:00
E0010695,U02919,landing_page,2025-02-24 17:00:00
E0010696,U02919,signup,2025-02-24 17:08:00
E0010697,U02919,email_verified,2025-02-24 17:14:00
E0010698,U02919,onboarding_start,2025-02-24 17:25:00
E0010699,U02919,onboarding_end,2025-02-24 17:55:00
E0010700,U02920,landing_page,2025-02-18 18:00:00
E0010701,U02920,signup,2025-02-18 18:03:00
E0010702,U02920,email_verified,2025-02-18 18:06:00
E0010703,U02920,onboarding_start,2025-02-18 18:08:00
E0010704,U02921,landing_page,2025-01-31 20:00:00
E0010705,U02921,signup,2025-01-31 20:08:00
E0010706,U02921,email_verified,2025-01-31 20:14:00
E0010707,U02921,onboarding_start,2025-01-31 20:17:00
E0010708,U02922,landing_page,2025-05-03 17:00:00
E0010709,U02923,landing_page,2025-03-04 08:00:00
E0010710,U02923,signup,2025-03-04 08:07:00
E0010711,U02923,email_verified,2025-03-04 08:14:00
E0010712,U02924,landing_page,2025-06-28 14:00:00
E0010713,U02924,signup,2025-06-28 14:15:00
E0010714,U02924,email_verified,2025-06-28 14:18:00
E0010715,U02924,onboarding_start,2025-06-28 14:22:00
E0010716,U02924,onboarding_end,2025-06-28 14:56:00
E0010717,U02924,purchase,2025-06-28 15:38:00
E0010718,U02925,landing_page,2025-06-04 09:00:00
E0010719,U02925,signup,2025-06-04 09:19:00
E0010720,U02925,email_verified,2025-06-04 09:23:00
E0010721,U02925,onboarding_start,2025-06-04 09:24:00
E0010722,U02926,landing_page,2025-06-30 20:00:00
E0010723,U02926,signup,2025-06-30 20:11:00
E0010724,U02926,email_verified,2025-06-30 20:14:00
E0010725,U02926,onboarding_start,2025-06-30 20:21:00
E0010726,U02926,onboarding_end,2025-06-30 20:42:00
E0010727,U02927,landing_page,2025-02-22 11:00:00
E0010728,U02927,signup,2025-02-22 11:08:00
E0010729,U02927,email_verified,2025-02-22 11:13:00
E0010730,U02927,onboarding_start,2025-02-22 11:22:00
E0010731,U02928,landing_page,2025-04-12 11:00:00
E0010732,U02928,signup,2025-04-12 11:17:00
E0010733,U02928,email_verified,2025-04-12 11:26:00
E0010734,U02928,onboarding_start,2025-04-12 11:41:00
E0010735,U02929,landing_page,2025-03-03 19:00:00
E0010736,U02929,signup,2025-03-03 19:15:00
E0010737,U02929,email_verified,2025-03-03 19:21:00
E0010738,U02930,landing_page,2025-05-22 10:00:00
E0010739,U02930,signup,2025-05-22 10:19:00
E0010740,U02930,email_verified,2025-05-22 10:29:00
E0010741,U02931,landing_page,2025-03-24 16:00:00
E0010742,U02931,signup,2025-03-24 16:02:00
E0010743,U02931,email_verified,2025-03-24 16:06:00
E0010744,U02931,onboarding_start,2025-03-24 16:20:00
E0010745,U02931,onboarding_end,2025-03-24 16:52:00
E0010746,U02931,purchase,2025-03-24 18:39:00
E0010747,U02932,landing_page,2025-03-14 16:00:00
E0010748,U02932,signup,2025-03-14 16:18:00
E0010749,U02932,email_verified,2025-03-14 16:24:00
E0010750,U02932,onboarding_start,2025-03-14 16:39:00
E0010751,U02933,landing_page,2025-04-08 15:00:00
E0010752,U02933,signup,2025-04-08 15:02:00
E0010753,U02933,email_verified,2025-04-08 15:09:00
E0010754,U02934,landing_page,2025-04-30 17:00:00
E0010755,U02935,landing_page,2025-05-17 14:00:00
E0010756,U02935,signup,2025-05-17 14:08:00
E0010757,U02935,email_verified,2025-05-17 14:10:00
E0010758,U02936,landing_page,2025-06-16 15:00:00
E0010759,U02936,signup,2025-06-16 15:03:00
E0010760,U02936,email_verified,2025-06-16 15:05:00
E0010761,U02937,landing_page,2025-04-02 16:00:00
E0010762,U02937,signup,2025-04-02 16:03:00
E0010763,U02937,email_verified,2025-04-02 16:13:00
E0010764,U02937,onboarding_start,2025-04-02 16:16:00
E0010765,U02937,onboarding_end,2025-04-02 16:55:00
E0010766,U02937,purchase,2025-04-02 17:40:00
E0010767,U02938,landing_page,2025-03-20 12:00:00
E0010768,U02938,signup,2025-03-20 12:14:00
E0010769,U02938,email_verified,2025-03-20 12:23:00
E0010770,U02939,landing_page,2025-03-08 14:00:00
E0010771,U02939,signup,2025-03-08 14:19:00
E0010772,U02939,email_verified,2025-03-08 14:24:00
E0010773,U02939,onboarding_start,2025-03-08 14:31:00
E0010774,U02940,landing_page,2025-04-03 15:00:00
E0010775,U02940,signup,2025-04-03 15:02:00
E0010776,U02940,email_verified,2025-04-03 15:09:00
E0010777,U02940,onboarding_start,2025-04-03 15:11:00
E0010778,U02941,landing_page,2025-05-12 17:00:00
E0010779,U02941,signup,2025-05-12 17:04:00
E0010780,U02941,email_verified,2025-05-12 17:08:00
E0010781,U02942,landing_page,2025-05-08 12:00:00
E0010782,U02942,signup,2025-05-08 12:16:00
E0010783,U02942,email_verified,2025-05-08 12:23:00
E0010784,U02942,onboarding_start,2025-05-08 12:29:00
E0010785,U02942,onboarding_end,2025-05-08 13:25:00
E0010786,U02942,purchase,2025-05-08 14:58:00
E0010787,U02943,landing_page,2025-04-30 13:00:00
E0010788,U02943,signup,2025-04-30 13:18:00
E0010789,U02943,email_verified,2025-04-30 13:19:00
E0010790,U02943,onboarding_start,2025-04-30 13:26:00
E0010791,U02943,onboarding_end,2025-04-30 13:54:00
E0010792,U02943,purchase,2025-04-30 15:36:00
E0010793,U02944,landing_page,2025-01-26 18:00:00
E0010794,U02944,signup,2025-01-26 18:11:00
E0010795,U02944,email_verified,2025-01-26 18:17:00
E0010796,U02944,onboarding_start,2025-01-26 18:28:00
E0010797,U02945,landing_page,2025-05-01 17:00:00
E0010798,U02945,signup,2025-05-01 17:02:00
E0010799,U02945,email_verified,2025-05-01 17:07:00
E0010800,U02945,onboarding_start,2025-05-01 17:22:00
E0010801,U02945,onboarding_end,2025-05-01 17:53:00
E0010802,U02946,landing_page,2025-03-23 14:00:00
E0010803,U02947,landing_page,2025-02-22 17:00:00
E0010804,U02947,signup,2025-02-22 17:09:00
E0010805,U02947,email_verified,2025-02-22 17:14:00
E0010806,U02947,onboarding_start,2025-02-22 17:28:00
E0010807,U02948,landing_page,2025-04-05 12:00:00
E0010808,U02949,landing_page,2025-03-22 20:00:00
E0010809,U02949,signup,2025-03-22 20:04:00
E0010810,U02949,email_verified,2025-03-22 20:13:00
E0010811,U02949,onboarding_start,2025-03-22 20:28:00
E0010812,U02949,onboarding_end,2025-03-22 21:06:00
E0010813,U02949,purchase,2025-03-22 21:20:00
E0010814,U02950,landing_page,2025-04-16 10:00:00
E0010815,U02950,signup,2025-04-16 10:09:00
E0010816,U02950,email_verified,2025-04-16 10:17:00
E0010817,U02950,onboarding_start,2025-04-16 10:20:00
E0010818,U02951,landing_page,2025-01-12 12:00:00
E0010819,U02951,signup,2025-01-12 12:04:00
E0010820,U02951,email_verified,2025-01-12 12:08:00
E0010821,U02951,onboarding_start,2025-01-12 12:13:00
E0010822,U02951,onboarding_end,2025-01-12 13:11:00
E0010823,U02952,landing_page,2025-05-25 16:00:00
E0010824,U02953,landing_page,2025-02-26 18:00:00
E0010825,U02953,signup,2025-02-26 18:12:00
E0010826,U02953,email_verified,2025-02-26 18:16:00
E0010827,U02953,onboarding_start,2025-02-26 18:30:00
E0010828,U02953,onboarding_end,2025-02-26 19:29:00
E0010829,U02953,purchase,2025-02-26 21:16:00
E0010830,U02954,landing_page,2025-02-07 10:00:00
E0010831,U02954,signup,2025-02-07 10:20:00
E0010832,U02954,email_verified,2025-02-07 10:26:00
E0010833,U02954,onboarding_start,2025-02-07 10:39:00
E0010834,U02955,landing_page,2025-01-05 11:00:00
E0010835,U02955,signup,2025-01-05 11:11:00
E0010836,U02955,email_verified,2025-01-05 11:20:00
E0010837,U02956,landing_page,2025-03-08 10:00:00
E0010838,U02957,landing_page,2025-05-22 19:00:00
E0010839,U02957,signup,2025-05-22 19:13:00
E0010840,U02957,email_verified,2025-05-22 19:21:00
E0010841,U02957,onboarding_start,2025-05-22 19:25:00
E0010842,U02957,onboarding_end,2025-05-22 20:01:00
E0010843,U02957,purchase,2025-05-22 20:35:00
E0010844,U02958,landing_page,2025-05-30 19:00:00
E0010845,U02958,signup,2025-05-30 19:10:00
E0010846,U02958,email_verified,2025-05-30 19:15:00
E0010847,U02958,onboarding_start,2025-05-30 19:25:00
E0010848,U02958,onboarding_end,2025-05-30 20:07:00
E0010849,U02959,landing_page,2025-05-29 14:00:00
E0010850,U02959,signup,2025-05-29 14:09:00
E0010851,U02959,email_verified,2025-05-29 14:18:00
E0010852,U02959,onboarding_start,2025-05-29 14:21:00
E0010853,U02959,onboarding_end,2025-05-29 14:54:00
E0010854,U02959,purchase,2025-05-29 15:57:00
E0010855,U02960,landing_page,2025-04-17 09:00:00
E0010856,U02960,signup,2025-04-17 09:03:00
E0010857,U02960,email_verified,2025-04-17 09:07:00
E0010858,U02961,landing_page,2025-03-17 15:00:00
E0010859,U02961,signup,2025-03-17 15:13:00
E0010860,U02961,email_verified,2025-03-17 15:20:00
E0010861,U02961,onboarding_start,2025-03-17 15:27:00
E0010862,U02962,landing_page,2025-02-09 14:00:00
E0010863,U02962,signup,2025-02-09 14:14:00
E0010864,U02962,email_verified,2025-02-09 14:20:00
E0010865,U02962,onboarding_start,2025-02-09 14:29:00
E0010866,U02963,landing_page,2025-02-20 16:00:00
E0010867,U02964,landing_page,2025-03-26 17:00:00
E0010868,U02964,signup,2025-03-26 17:17:00
E0010869,U02964,email_verified,2025-03-26 17:25:00
E0010870,U02965,landing_page,2025-02-28 13:00:00
E0010871,U02965,signup,2025-02-28 13:11:00
E0010872,U02965,email_verified,2025-02-28 13:16:00
E0010873,U02966,landing_page,2025-04-08 19:00:00
E0010874,U02966,signup,2025-04-08 19:20:00
E0010875,U02966,email_verified,2025-04-08 19:24:00
E0010876,U02966,onboarding_start,2025-04-08 19:32:00
E0010877,U02967,landing_page,2025-05-26 08:00:00
E0010878,U02968,landing_page,2025-03-04 20:00:00
E0010879,U02968,signup,2025-03-04 20:14:00
E0010880,U02968,email_verified,2025-03-04 20:23:00
E0010881,U02968,onboarding_start,2025-03-04 20:24:00
E0010882,U02968,onboarding_end,2025-03-04 20:43:00
E0010883,U02968,purchase,2025-03-04 22:43:00
E0010884,U02969,landing_page,2025-05-08 15:00:00
E0010885,U02969,signup,2025-05-08 15:13:00
E0010886,U02969,email_verified,2025-05-08 15:23:00
E0010887,U02969,onboarding_start,2025-05-08 15:27:00
E0010888,U02969,onboarding_end,2025-05-08 15:41:00
E0010889,U02969,purchase,2025-05-08 16:51:00
E0010890,U02970,landing_page,2025-05-21 20:00:00
E0010891,U02970,signup,2025-05-21 20:08:00
E0010892,U02970,email_verified,2025-05-21 20:18:00
E0010893,U02970,onboarding_start,2025-05-21 20:19:00
E0010894,U02971,landing_page,2025-06-17 08:00:00
E0010895,U02971,signup,2025-06-17 08:10:00
E0010896,U02971,email_verified,2025-06-17 08:17:00
E0010897,U02971,onboarding_start,2025-06-17 08:23:00
E0010898,U02972,landing_page,2025-06-25 10:00:00
E0010899,U02972,signup,2025-06-25 10:11:00
E0010900,U02972,email_verified,2025-06-25 10:17:00
E0010901,U02972,onboarding_start,2025-06-25 10:30:00
E0010902,U02972,onboarding_end,2025-06-25 11:22:00
E0010903,U02972,purchase,2025-06-25 12:03:00
E0010904,U02973,landing_page,2025-03-28 13:00:00
E0010905,U02974,landing_page,2025-03-07 11:00:00
E0010906,U02975,landing_page,2025-05-06 10:00:00
E0010907,U02976,landing_page,2025-06-14 14:00:00
E0010908,U02977,landing_page,2025-05-06 18:00:00
E0010909,U02977,signup,2025-05-06 18:02:00
E0010910,U02977,email_verified,2025-05-06 18:03:00
E0010911,U02977,onboarding_start,2025-05-06 18:04:00
E0010912,U02978,landing_page,2025-04-28 17:00:00
E0010913,U02978,signup,2025-04-28 17:04:00
E0010914,U02978,email_verified,2025-04-28 17:08:00
E0010915,U02979,landing_page,2025-02-13 17:00:00
E0010916,U02980,landing_page,2025-04-01 18:00:00
E0010917,U02980,signup,2025-04-01 18:15:00
E0010918,U02980,email_verified,2025-04-01 18:25:00
E0010919,U02980,onboarding_start,2025-04-01 18:35:00
E0010920,U02980,onboarding_end,2025-04-01 19:22:00
E0010921,U02981,landing_page,2025-02-13 13:00:00
E0010922,U02982,landing_page,2025-02-05 09:00:00
E0010923,U02982,signup,2025-02-05 09:12:00
E0010924,U02982,email_verified,2025-02-05 09:20:00
E0010925,U02983,landing_page,2025-05-20 12:00:00
E0010926,U02983,signup,2025-05-20 12:04:00
E0010927,U02983,email_verified,2025-05-20 12:09:00
E0010928,U02983,onboarding_start,2025-05-20 12:16:00
E0010929,U02984,landing_page,2025-05-06 16:00:00
E0010930,U02984,signup,2025-05-06 16:15:00
E0010931,U02984,email_verified,2025-05-06 16:16:00
E0010932,U02984,onboarding_start,2025-05-06 16:24:00
E0010933,U02985,landing_page,2025-02-17 14:00:00
E0010934,U02985,signup,2025-02-17 14:14:00
E0010935,U02985,email_verified,2025-02-17 14:17:00
E0010936,U02986,landing_page,2025-05-19 08:00:00
E0010937,U02986,signup,2025-05-19 08:06:00
E0010938,U02986,email_verified,2025-05-19 08:12:00
E0010939,U02987,landing_page,2025-06-14 17:00:00
E0010940,U02987,signup,2025-06-14 17:18:00
E0010941,U02987,email_verified,2025-06-14 17:20:00
E0010942,U02987,onboarding_start,2025-06-14 17:23:00
E0010943,U02988,landing_page,2025-01-16 19:00:00
E0010944,U02988,signup,2025-01-16 19:07:00
E0010945,U02988,email_verified,2025-01-16 19:10:00
E0010946,U02988,onboarding_start,2025-01-16 19:25:00
E0010947,U02988,onboarding_end,2025-01-16 19:36:00
E0010948,U02988,purchase,2025-01-16 21:33:00
E0010949,U02989,landing_page,2025-05-15 15:00:00
E0010950,U02989,signup,2025-05-15 15:19:00
E0010951,U02989,email_verified,2025-05-15 15:22:00
E0010952,U02989,onboarding_start,2025-05-15 15:23:00
E0010953,U02989,onboarding_end,2025-05-15 15:46:00
E0010954,U02990,landing_page,2025-01-09 16:00:00
E0010955,U02990,signup,2025-01-09 16:03:00
E0010956,U02990,email_verified,2025-01-09 16:08:00
E0010957,U02990,onboarding_start,2025-01-09 16:12:00
E0010958,U02990,onboarding_end,2025-01-09 16:59:00
E0010959,U02991,landing_page,2025-01-20 12:00:00
E0010960,U02991,signup,2025-01-20 12:18:00
E0010961,U02991,email_verified,2025-01-20 12:23:00
E0010962,U02991,onboarding_start,2025-01-20 12:37:00
E0010963,U02991,onboarding_end,2025-01-20 12:55:00
